time_s,imp_IMP_MYUSM_L1,imp_IMP_MYUSM_R1,imp_IMP_MYUSM_L2,imp_IMP_MYUSM_R2,imp_IMP_FS_L1,imp_IMP_FS_R1,imp_IMP_FS_L2,imp_IMP_FS_R2,exp_AVy_L1,exp_AVy_R1,exp_AVy_L2,exp_AVy_R2,exp_AAy_L1,exp_AAy_R1,exp_AAy_L2,exp_AAy_R2,exp_Fz_L1,exp_Fz_R1,exp_Fz_L2,exp_Fz_R2,exp_CmpS_L1,exp_CmpS_R1,exp_CmpS_L2,exp_CmpS_R2,exp_Vz_Wc_L1,exp_Vz_Wc_R1,exp_Vz_Wc_L2,exp_Vz_Wc_R2,exp_X_L1,exp_X_R1,exp_X_L2,exp_X_R2,exp_Y_L1,exp_Y_R1,exp_Y_L2,exp_Y_R2,exp_Z_L1,exp_Z_R1,exp_Z_L2,exp_Z_R2,exp_Fx_L1,exp_Fx_R1,exp_Fx_L2,exp_Fx_R2,exp_Fy_L1,exp_Fy_R1,exp_Fy_L2,exp_Fy_R2,exp_My_US_L1,exp_My_US_R1,exp_My_US_L2,exp_My_US_R2,exp_Jnc_L1,exp_Jnc_R1,exp_Jnc_L2,exp_Jnc_R2,exp_JncR_L1,exp_JncR_R1,exp_JncR_L2,exp_JncR_R2,exp_Fs_L1,exp_Fs_R1,exp_Fs_L2,exp_Fs_R2,exp_Fd_L1,exp_Fd_R1,exp_Fd_L2,exp_Fd_R2,exp_FsExt_L1,exp_FsExt_R1,exp_FsExt_L2,exp_FsExt_R2,exp_CmpJStL1,exp_CmpJStR1,exp_CmpJStL2,exp_CmpJStR2,exp_CmpRStL1,exp_CmpRStR1,exp_CmpRStL2,exp_CmpRStR2,exp_Kappa_L1i,exp_Kappa_R1i,exp_Kappa_L2i,exp_Kappa_R2i,exp_Alpha_L1i,exp_Alpha_R1i,exp_Alpha_L2i,exp_Alpha_R2i,exp_CmpT_L1i,exp_CmpT_R1i,exp_CmpT_L2i,exp_CmpT_R2i,exp_RRE_L1i,exp_RRE_R1i,exp_RRE_L2i,exp_RRE_R2i,exp_Zgnd_L1i,exp_Zgnd_R1i,exp_Zgnd_L2i,exp_Zgnd_R2i,exp_MuX_L1i,exp_MuX_R1i,exp_MuX_L2i,exp_MuX_R2i,exp_Xo,exp_Vx,exp_Roll_E,exp_Pitch,exp_Yo,exp_Zo,exp_Yaw,exp_Ax,exp_Ay,exp_Az,exp_Az_SM,exp_AVx,exp_AVy,exp_AVz,exp_Roll_Rd,exp_Sta_Road
0.71,0,0,0,0,0,0,0,0,26.3989356,26.7203205,26.252803,26.0447998,2.38442931,6.25341655,5.62264041,4.76750388,3526.85994,3453.29999,2533.52751,3514.29929,67.61044,129.770334,57.2242616,62.9129011,-0.0663095103,-0.028172816,-0.0122353134,0.0503062412,100.542249,100.543364,98.6174469,98.6185331,0.626394158,-0.629488901,0.62328871,-0.629986121,0.246945349,0.247302238,0.251432655,0.24701988,-50.4639074,-71.2429349,0.747999595,-4.4310301,-4.14190271,20.3187908,37.2553878,1.13512489,0,0,0,0,20.2131315,30.9535881,32.4123259,38.360297,-3.9404654,1.04883336,-8.06911153,-2.49761319,4056.6264,3893.11003,2410.87752,3304.30129,-24.0404809,6.47046287,-135.670369,-42.4267777,0,0,0,0,20.2131315,30.9535881,32.4123259,38.360297,20.2131315,30.9535881,32.4123259,38.360297,-0.00995456059,-0.0034943658,-0.0174017124,-0.0288979095,-0.193949747,-0.094697423,-0.623316081,-0.475386303,16.0311815,15.6968181,11.5160341,15.9740877,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.543741,2.65093162,0.473674373,-0.229426009,0.000200206075,-0.0414446955,0.0454166268,-0.00940387814,0.00409344583,-0.0231728954,-0.0241099172,-0.441419681,-0.0198459729,0.159372591,0.473670575,100.543741
0.7105,0,0,0,0,0,0,0,0,26.4105634,26.7502478,26.2801623,26.0683672,2.48204938,6.27013556,5.82614454,5.09504429,3527.72649,3452.54675,2534.93903,3514.01823,67.6089298,129.770724,57.2204315,62.9117092,-0.0663867451,-0.0281986127,-0.0130423288,0.0500828417,100.542616,100.543733,98.6178143,98.6189023,0.626394669,-0.629488537,0.623286978,-0.629988651,0.246941428,0.247305659,0.251426271,0.247021152,-50.9999122,-71.3326198,-0.263299443,-6.09144253,-4.01728719,20.3825957,37.6469854,1.50254184,0,0,0,0,20.2111997,30.9540867,32.4083212,38.3590507,-3.78688831,0.945318209,-7.94893298,-2.4871002,4056.53579,3893.12172,2410.01806,3303.7257,-23.1106375,5.8306042,-133.674289,-42.2491532,0,0,0,0,20.2111997,30.9540867,32.4083212,38.3590507,20.2111997,30.9540867,32.4083212,38.3590507,-0.00957355199,-0.00237468553,-0.0163860719,-0.0280321691,-0.20497052,-0.105741908,-0.633375446,-0.485286568,16.0351204,15.6933943,11.5224501,15.9728102,263,263,263,263,-0,-0,-0,2.77555756e-17,0.7,0.7,0.7,0.7,100.544109,2.65076332,0.4734502,-0.229437853,0.000199377192,-0.0414442372,0.0454961343,-0.00965111534,0.00416453186,-0.0230796373,-0.0240212609,-0.453908013,-0.0248474086,0.159016335,0.473446403,100.544109
0.711,0,0,0,0,0,0,0,0,26.4226473,26.7802254,26.308466,26.0934761,2.57533174,6.27441876,6.0177401,5.41255976,3528.59566,3451.79434,2536.37514,3513.74378,67.6074797,129.771073,57.2166591,62.9105224,-0.0664632558,-0.0282300856,-0.0138382151,0.04986185,100.542983,100.544102,98.6181817,98.6192714,0.626395128,-0.629488224,0.623285201,-0.629991215,0.246937494,0.247309076,0.251419776,0.247022394,-51.5129756,-71.3566246,-1.21192548,-7.69781972,-3.88472863,20.4544599,38.0458436,1.87695609,0,0,0,0,20.2093447,30.9545335,32.4043768,38.3578098,-3.6337092,0.84159982,-7.82800597,-2.47622415,4056.44878,3893.1322,2409.17269,3303.15287,-22.1826913,5.18974382,-131.665256,-42.0653866,0,0,0,0,20.2093447,30.9545335,32.4043768,38.3578098,20.2093447,30.9545335,32.4043768,38.3578098,-0.00917320926,-0.00125034765,-0.0153328112,-0.0271062497,-0.215893611,-0.116690407,-0.64329266,-0.495044643,16.0390712,15.6899743,11.5289779,15.9715626,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.544478,2.65059078,0.473219806,-0.229452182,0.000198473187,-0.0414437991,0.0455754384,-0.00988295698,0.00423788443,-0.022983782,-0.0239298167,-0.466302873,-0.0297969063,0.158641298,0.473216011,100.544478
0.7115,0,0,0,0,0,0,0,0,26.4351663,26.8101938,26.337656,26.1200772,2.66407435,6.26624417,6.19700976,5.71939196,3529.46742,3451.04293,2537.8355,3513.47585,67.6060893,129.771382,57.2129447,62.9093409,-0.0665389421,-0.0282671187,-0.0146230177,0.0496431781,100.543351,100.544472,98.6185491,98.6196405,0.626395535,-0.62948796,0.623283381,-0.629993815,0.246933549,0.247312488,0.251413171,0.247023606,-52.0020154,-71.3148236,-2.0957648,-9.24675228,-3.74430528,20.534303,38.4518544,2.25825555,0,0,0,0,20.2075661,30.9549284,32.400493,38.3565744,-3.4809501,0.737686683,-7.70634369,-2.46498492,4056.36536,3893.14146,2408.34143,3302.58289,-21.2567719,4.54794336,-129.643468,-41.875475,0,0,0,0,20.2075661,30.9549284,32.400493,38.3565744,20.2075661,30.9549284,32.400493,38.3565744,-0.00875444824,-0.000123698747,-0.0142442164,-0.0261221226,-0.226716607,-0.127540499,-0.653066236,-0.504659067,16.0430337,15.6865588,11.5356159,15.9703448,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.544846,2.65041429,0.472983239,-0.229468972,0.000197494722,-0.0414433815,0.0456545299,-0.0100988984,0.00431347506,-0.0228853504,-0.0238356031,-0.478603076,-0.034696002,0.158247879,0.472979446,100.544846
0.712,0,0,0,0,0,0,0,0,26.4480982,26.8400934,26.3676725,26.1481178,2.74809527,6.2378129,6.36357193,6.01491262,3530.34174,3450.29268,2539.31979,3513.21437,67.6047585,129.77165,57.2092886,62.9081648,-0.0666136992,-0.028309591,-0.0153967794,0.0494267325,100.543718,100.544841,98.6189164,98.6200096,0.62639589,-0.629487746,0.623281517,-0.629996448,0.246929592,0.247315895,0.251406458,0.247024788,-52.4660045,-71.1661613,-2.91284332,-10.7349539,-3.59609709,20.622045,38.8649282,2.64632722,0,0,0,0,20.2058639,30.9552713,32.3966703,38.3553447,-3.32863261,0.633587364,-7.58395962,-2.45338265,4056.28551,3893.1495,2407.52431,3302.01582,-20.3330068,3.90526483,-127.609129,-41.6794199,0,0,0,0,20.2058639,30.9552713,32.3966703,38.3553447,20.2058639,30.9552713,32.3966703,38.3553447,-0.00831822428,0.0010029077,-0.0131226618,-0.0250818789,-0.237437108,-0.138289778,-0.662636657,-0.514128407,16.0470079,15.6831486,11.5423627,15.9691562,263,263,263,263,-0,-2.77555756e-17,-0,-0,0.7,0.7,0.7,0.7,100.545214,2.65023412,0.472740546,-0.229488196,0.000196442475,-0.0414429845,0.0457334002,-0.0102953868,0.00439127406,-0.0227843626,-0.0237386512,-0.490807458,-0.0395463078,0.157836485,0.472736754,100.545214
0.7125,0,0,0,0,0,0,0,0,26.46142,26.8698089,26.3984539,26.1775424,2.82719108,6.20737404,6.51703986,6.29849207,3531.21857,3449.54378,2540.82762,3512.95926,67.6034872,129.771877,57.2056912,62.9069944,-0.0666874147,-0.0283573699,-0.0161595853,0.0492124221,100.544086,100.54521,98.6192838,98.6203787,0.626396194,-0.629487581,0.62327961,-0.629999114,0.246925624,0.247319296,0.251399638,0.247025941,-52.903973,-71.0066745,-3.66133186,-12.1592678,-3.44018564,20.7175968,39.2848533,3.0410572,0,0,0,0,20.2042376,30.955562,32.3929089,38.3541209,-3.17678725,0.529301792,-7.46085711,-2.4414041,4056.20923,3893.15632,2406.72135,3301.45176,-19.411578,3.26171703,-125.562273,-41.4769967,0,0,0,0,20.2042376,30.955562,32.3929089,38.3541209,20.2042376,30.955562,32.3929089,38.3541209,-0.00786555685,0.00212497937,-0.0119705858,-0.0239877729,-0.24805181,-0.148934921,-0.672119707,-0.523452313,16.0509935,15.6797444,11.5492165,15.9679967,263,263,263,263,2.77555756e-17,-2.77555756e-17,-0,-0,0.7,0.7,0.7,0.7,100.545583,2.65005066,0.472491777,-0.229509831,0.000195317141,-0.0414426082,0.0458120404,-0.0104791825,0.00447124991,-0.0226808421,-0.0236389277,-0.502914909,-0.0443502051,0.157408306,0.472487986,100.545583
0.713,0,0,0,0,0,0,0,0,26.4751076,26.8993743,26.4299369,26.2082925,2.90120796,6.16199515,6.65709585,6.56955813,3532.09788,3448.79637,2542.35867,3512.71047,67.6022752,129.772064,57.2021528,62.9058297,-0.0667599771,-0.028410334,-0.0169114911,0.0490001168,100.544453,100.545579,98.6196512,98.6207477,0.626396448,-0.629487465,0.623277661,-0.630001812,0.246921646,0.24732269,0.251392713,0.247027066,-53.3150127,-70.7682924,-4.33954907,-13.516678,-3.27665521,20.8208754,39.711624,3.4423319,0,0,0,0,20.2026872,30.9558006,32.3892093,38.3529032,-3.025418,0.424854454,-7.33707143,-2.42907748,4056.13651,3893.16192,2405.93257,3300.89078,-18.492507,2.61746024,-123.503466,-41.2686814,0,0,0,0,20.2026872,30.9558006,32.3892093,38.3529032,20.2026872,30.9558006,32.3892093,38.3529032,-0.00739742921,0.00324372826,-0.0107904572,-0.0228420408,-0.258559891,-0.159475113,-0.681454109,-0.532627661,16.0549903,15.6763471,11.5561758,15.9668658,263,263,263,263,-0,2.77555756e-17,-0,-0,0.7,0.7,0.7,0.7,100.545951,2.64986407,0.472236978,-0.229533855,0.000194119438,-0.0414422528,0.0458904427,-0.0106447581,0.00455337681,-0.0225748095,-0.0235365241,-0.51492425,-0.0491082597,0.156962464,0.472233189,100.545951
0.7135,0,0,0,0,0,0,0,0,26.4891366,26.9286873,26.4620565,26.240307,2.96998407,6.10433198,6.78342952,6.82754831,3532.97962,3448.05062,2543.91261,3512.46792,67.6011222,129.77221,57.1986738,62.9046711,-0.0668312711,-0.0284683475,-0.0176525582,0.0487897349,100.54482,100.545948,98.6200185,98.6211168,0.626396653,-0.629487397,0.623275671,-0.630004542,0.246917656,0.247326077,0.251385684,0.247028161,-53.6982719,-70.4649841,-4.94596202,-14.8043022,-3.10558972,20.9317939,40.1451061,3.85003451,0,0,0,0,20.2012123,30.9559869,32.3855717,38.3516918,-2.8745537,0.320246341,-7.21260394,-2.4163869,4056.06733,3893.16629,2405.15799,3300.33296,-17.5759663,1.97250972,-121.43271,-41.0542044,0,0,0,0,20.2012123,30.9559869,32.3855717,38.3516918,20.2012123,30.9559869,32.3855717,38.3516918,-0.00691492298,0.00435515411,-0.00958485848,-0.0216471412,-0.268958288,-0.169907271,-0.690639336,-0.541653909,16.0589983,15.6729574,11.5632391,15.9657633,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.546319,2.64967471,0.471976201,-0.229560243,0.000192850083,-0.0414419182,0.0459685984,-0.0107927663,0.00463762392,-0.0224662862,-0.0234314238,-0.526834402,-0.0538228453,0.156499983,0.471972412,100.546319
0.714,0,0,0,0,0,0,0,0,26.5034814,26.9576957,26.4947466,26.273522,3.03337292,6.03450291,6.89576365,7.07193058,3533.86374,3447.30668,2545.48909,3512.23155,67.6000281,129.772314,57.1952545,62.9035186,-0.066901175,-0.0285312717,-0.0183828698,0.0485811559,100.545188,100.546317,98.6203859,98.6214859,0.626396807,-0.629487377,0.623273641,-0.630007303,0.246913656,0.247329455,0.251378553,0.247029229,-54.0529649,-70.097366,-5.47919535,-16.0194119,-2.92707601,21.050263,40.5851875,4.26404898,0,0,0,0,20.1998128,30.9561209,32.3819965,38.3504867,-2.72421265,0.215487966,-7.08747264,-2.4033377,4056.00169,3893.16943,2404.39764,3299.77838,-16.6620652,1.32693948,-119.350282,-40.8336548,0,0,0,0,20.1998128,30.9561209,32.3819965,38.3504867,20.1998128,30.9561209,32.3819965,38.3504867,-0.00641912652,0.00545715994,-0.00835640528,-0.0204055915,-0.279244778,-0.180229162,-0.699673923,-0.550529623,16.063017,15.6695758,11.5704049,15.9646889,263,263,263,263,2.77555756e-17,-0,-0,-0,0.7,0.7,0.7,0.7,100.546688,2.6494829,0.471709494,-0.229588976,0.000191509822,-0.0414416047,0.0460464994,-0.0109228866,0.00472396088,-0.0223552942,-0.0233236558,-0.538644278,-0.0584957402,0.156021204,0.471705707,100.546688
0.7145,0,0,0,0,0,0,0,0,26.518116,26.9863416,26.5279396,26.3078714,3.09124003,5.95260513,6.99385137,7.30220174,3534.7502,3446.56219,2547.08778,3512.00131,67.5989927,129.772378,57.1918952,62.9023725,-0.0669695655,-0.0285986122,-0.019102507,0.0483742669,100.545555,100.546686,98.6207532,98.6218549,0.626396913,-0.629487404,0.623271571,-0.630010094,0.246909645,0.247332836,0.251371321,0.247030268,-54.3783698,-69.6660686,-5.93803059,-17.1594309,-2.74120217,21.1764214,41.0317548,4.68425805,0,0,0,0,20.1984882,30.9562024,32.378484,38.3492883,-2.57441427,0.11058858,-6.9616921,-2.38993075,4055.93956,3893.17134,2403.65153,3299.22711,-15.7509199,0.680815683,-117.256403,-40.6070467,0,0,0,0,20.1984882,30.9562024,32.378484,38.3492883,20.1984882,30.9562024,32.378484,38.3492883,-0.00591115919,0.00654743751,-0.00710776626,-0.0191200095,-0.289417059,-0.190496849,-0.708556552,-0.559253505,16.0670464,15.6661918,11.5776717,15.9636423,263,263,263,263,2.77555756e-17,-0,-0,-0,0.7,0.7,0.7,0.7,100.547056,2.64928895,0.471436908,-0.229620032,0.000190099411,-0.0414413123,0.0461241379,-0.0110348292,0.00481236879,-0.0222420435,-0.0232132572,-0.550352814,-0.0631288595,0.155526556,0.471433122,100.547056
0.715,0,0,0,0,0,0,0,0,26.5330138,27.0145677,26.561567,26.3432866,3.1434631,5.85887001,7.07747598,7.51788848,3535.63894,3445.82232,2548.70835,3511.77715,67.5980157,129.772401,57.1885962,62.9012328,-0.0670363156,-0.0286710856,-0.0198115577,0.0481689492,100.545922,100.547055,98.6211206,98.622224,0.62639697,-0.629487477,0.623269461,-0.630012913,0.246905624,0.247336196,0.251363991,0.24703128,-54.6738313,-69.1720361,-6.32140976,-18.2219421,-2.54805789,21.3097817,41.4846936,5.11054373,0,0,0,0,20.1972385,30.9562315,32.3750346,38.3480967,-2.42517746,0.00551466175,-6.83527769,-2.37616753,4055.88094,3893.17202,2402.91968,3298.67924,-14.8426441,0.0339412118,-115.151307,-40.3744037,0,0,0,0,20.1972385,30.9562315,32.3750346,38.3480967,20.1972385,30.9562315,32.3750346,38.3480967,-0.00539216586,0.00762368809,-0.00584165463,-0.0177931034,-0.299472801,-0.200591212,-0.717285911,-0.567824265,16.0710861,15.6628287,11.5850379,15.9626234,263,263,263,263,-0,-0,-0,-2.77555756e-17,0.7,0.7,0.7,0.7,100.547425,2.64909318,0.471158494,-0.229653392,0.000188619622,-0.0414410409,0.0462015063,-0.0111283522,0.00490279759,-0.0221261801,-0.0231002364,-0.561958952,-0.0677241653,0.155016481,0.47115471,100.547425
0.7155,0,0,0,0,0,0,0,0,26.5481474,27.0423179,26.5955591,26.3796968,3.18993285,5.75340577,7.14645247,7.71854818,3536.52989,3445.08211,2550.35047,3511.559,67.5970969,129.772382,57.1853578,62.9000998,-0.0671012961,-0.0287476011,-0.0205101146,0.0479650813,100.54629,100.547424,98.6214879,98.622593,0.62639698,-0.629487597,0.623267313,-0.630015761,0.246901594,0.247339557,0.251356563,0.247032264,-54.9387611,-68.616113,-6.62843755,-19.2046924,-2.34773448,21.4506312,41.9438889,5.54278727,0,0,0,0,20.1960632,30.956208,32.3716486,38.3469121,-2.27652028,-0.0996614737,-6.70824529,-2.36205058,4055.82581,3893.17147,2402.20211,3298.13484,-13.9373465,-0.613231005,-113.035236,-40.1357681,0,0,0,0,20.1960632,30.956208,32.3716486,38.3469121,20.1960632,30.956208,32.3716486,38.3469121,-0.00486331453,0.00868365799,-0.00456082259,-0.0164276646,-0.309409806,-0.210628667,-0.725860745,-0.57624067,16.0751359,15.6594641,11.5925021,15.9616318,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.547793,2.64889593,0.470874304,-0.229689038,0.000187071245,-0.0414407907,0.0462785972,-0.0112032418,0.00499523361,-0.022008108,-0.0229846192,-0.573461683,-0.0722836382,0.154491395,0.470870521,100.547793
0.716,0,0,0,0,0,0,0,0,26.5634891,27.0695366,26.6298455,26.4170292,3.23055247,5.63649684,7.20062669,7.90376982,3537.423,3444.34688,2552.01382,3511.34684,67.5962361,129.772323,57.1821803,62.8989737,-0.0671643752,-0.0288289615,-0.0211982746,0.0477625392,100.546657,100.547793,98.6218553,98.622962,0.626396942,-0.629487762,0.623265127,-0.630018637,0.246897554,0.247342895,0.251349038,0.247033221,-55.1726399,-67.9995076,-6.85838329,-20.1055967,-2.14032469,21.5984884,42.4092247,5.98086924,0,0,0,0,20.1949621,30.9561319,32.3683262,38.3457346,-2.12846082,-0.204992594,-6.58061075,-2.34758178,4055.77417,3893.16969,2401.49884,3297.59399,-13.0351368,-1.26102496,-110.908433,-39.8911704,0,0,0,0,20.1949621,30.9561319,32.3683262,38.3457346,20.1949621,30.9561319,32.3683262,38.3457346,-0.00432579356,0.00972510613,-0.00326805524,-0.0150265643,-0.319225783,-0.220486427,-0.734279793,-0.584501479,16.0791955,15.6561222,11.6000628,15.9606675,263,263,263,263,-0,-2.77555756e-17,5.55111512e-17,-0,0.7,0.7,0.7,0.7,100.548161,2.64869751,0.47058439,-0.229726952,0.000185455082,-0.0414405615,0.0463554034,-0.0112593353,0.00508962699,-0.0218874617,-0.0228664242,-0.58485999,-0.0768093193,0.153951746,0.470580607,100.548161
0.7165,0,0,0,0,0,0,0,0,26.5790108,27.0961698,26.6643553,26.4552091,3.26523863,5.50829085,7.23987698,8.0731748,3538.3182,3443.61096,2553.69807,3511.14062,67.5954331,129.772222,57.179064,62.8978545,-0.0672254193,-0.0289139633,-0.0218761389,0.0475611962,100.547025,100.548163,98.6222226,98.623331,0.626396858,-0.629487972,0.623262904,-0.630021539,0.246893504,0.247346236,0.251341419,0.24703415,-55.3750181,-67.3233085,-7.01068257,-20.9227428,-1.92592286,21.7536977,42.8805841,6.42466948,0,0,0,0,20.1939349,30.956003,32.3650678,38.3445644,-1.98101607,-0.310403147,-6.45239065,-2.3327643,4055.72599,3893.16666,2400.80988,3297.05675,-12.136118,-1.90897748,-108.77115,-39.6406632,0,0,0,0,20.1939349,30.956003,32.3650678,38.3445644,20.1939349,30.956003,32.3650678,38.3445644,-0.00378080914,0.0107458494,-0.00196616475,-0.013592745,-0.328918589,-0.230297116,-0.742541849,-0.592605506,16.0832645,15.6527771,11.6077185,15.9597301,263,263,263,263,-0,-0,5.55111512e-17,-0,0.7,0.7,0.7,0.7,100.54853,2.64849827,0.470288804,-0.229767118,0.00018377195,-0.0414403534,0.0464319177,-0.0112964987,0.00518596664,-0.0217646977,-0.0227456823,-0.596152904,-0.0813032462,0.153397946,0.470285022,100.54853
0.717,0,0,0,0,0,0,0,0,26.594684,27.1221639,26.6990169,26.4941601,3.29392075,5.36913748,7.26411303,8.22641774,3539.2154,3442.88089,2555.4029,3510.94029,67.5946876,129.77208,57.1760091,62.8967425,-0.0672842926,-0.0290036168,-0.0225438122,0.0473609238,100.547392,100.548532,98.6225899,98.6237,0.626396728,-0.629488227,0.623260645,-0.630024468,0.246889446,0.247349551,0.251333707,0.247035053,-55.5455167,-66.5890029,-7.08493846,-21.6543946,-1.70462471,21.9156791,43.3578498,6.87406719,0,0,0,0,20.1929812,30.9558215,32.3618737,38.3434017,-1.83420312,-0.415956405,-6.32360147,-2.31760053,4055.68126,3893.16241,2400.13525,3296.52322,-11.2403944,-2.55747904,-106.623642,-39.3842857,0,0,0,0,20.1929812,30.9558215,32.3618737,38.3434017,20.1929812,30.9558215,32.3618737,38.3434017,-0.00322958245,0.0117437217,-0.000657984204,-0.0121292168,-0.338485974,-0.239909368,-0.750645692,-0.600551553,16.0873427,15.6494586,11.6154677,15.9588195,263,263,263,263,-0,2.77555756e-17,-0,-0,0.7,0.7,0.7,0.7,100.548898,2.64829855,0.469987598,-0.22980952,0.000182022681,-0.0414401663,0.0465081335,-0.011314651,0.0052841972,-0.0216393585,-0.02262241,-0.607339446,-0.0857675085,0.152830444,0.469983818,100.548898
0.7175,0,0,0,0,0,0,0,0,26.6104798,27.1474675,26.7337584,26.5338042,3.31654215,5.21921406,7.27327764,8.36318717,3540.11455,3442.1498,2557.12801,3510.74584,67.5939994,129.771897,57.173016,62.8956379,-0.0673408584,-0.02909649,-0.023201403,0.0471615916,100.547759,100.548901,98.6229572,98.624069,0.626396552,-0.629488526,0.623258351,-0.630027421,0.246885379,0.247352871,0.251325903,0.247035929,-55.6838281,-65.7979031,-7.08092242,-22.2989958,-1.47652756,22.0848621,43.8409032,7.32894089,0,0,0,0,20.1921008,30.9555871,32.3587441,38.3422467,-1.68803782,-0.52156084,-6.19426047,-2.30209435,4055.63996,3893.15691,2399.47495,3295.99345,-10.348063,-3.20596899,-104.466172,-39.1221027,0,0,0,0,20.1921008,30.9555871,32.3587441,38.3422467,20.1921008,30.9555871,32.3587441,38.3422467,-0.00267334717,0.0127166306,0.000653638284,-0.0106390488,-0.347925869,-0.249483792,-0.758590166,-0.608338482,16.0914298,15.6461355,11.6233091,15.9579356,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.549266,2.64809867,0.469680827,-0.229854143,0.000180208122,-0.0414400001,0.0465840441,-0.0113137381,0.00538431133,-0.0215119906,-0.0224966396,-0.618418693,-0.0902041753,0.152249646,0.469677048,100.549266
0.718,0,0,0,0,0,0,0,0,26.6263691,27.1720295,26.7685076,26.5740619,3.33305904,5.05893259,7.26734555,8.48320609,3541.01555,3441.42539,2558.87308,3510.55722,67.5933681,129.771672,57.1700848,62.8945407,-0.0673949783,-0.0291938053,-0.0238490127,0.0469630684,100.548127,100.54927,98.6233246,98.6244379,0.626396332,-0.629488868,0.623256022,-0.630030399,0.246881303,0.24735616,0.251318008,0.247036778,-55.7897166,-64.9517614,-6.99857488,-22.8551728,-1.24173,22.2605778,44.3296449,7.78916852,0,0,0,0,20.1912934,30.9552999,32.3556793,38.3410995,-1.54253628,-0.627293625,-6.06438473,-2.28624864,4055.60209,3893.15017,2398.82902,3295.46753,-9.45922288,-3.854923,-102.299003,-38.8541613,0,0,0,0,20.1912934,30.9552999,32.3556793,38.3410995,20.1912934,30.9552999,32.3556793,38.3410995,-0.00211334645,0.013662503,0.00196583232,-0.0091253651,-0.357236071,-0.25884186,-0.766315877,-0.615965135,16.0955252,15.6428427,11.6312413,15.9570783,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.549635,2.64789898,0.469368545,-0.229900976,0.000178329132,-0.0414398547,0.0466596431,-0.0112937583,0.00548625068,-0.0213820484,-0.0223683854,-0.629389704,-0.0946153625,0.151655997,0.469364766,100.549635
0.7185,0,0,0,0,0,0,0,0,26.6423227,27.1958014,26.8031924,26.6148528,3.34344181,4.88849901,7.246324,8.58623253,3541.91831,3440.69963,2560.6378,3510.37442,67.5927936,129.771407,57.1672158,62.8934512,-0.0674465136,-0.0292939152,-0.0244867748,0.0467652212,100.548494,100.549639,98.6236919,98.6248069,0.626396067,-0.629489253,0.623253659,-0.6300334,0.24687722,0.247359455,0.251310025,0.2470376,-55.8630188,-64.052105,-6.83800648,-23.3217376,-1.00033218,22.4433357,44.8238524,8.25462736,0,0,0,0,20.1905585,30.9549599,32.3526796,38.3399604,-1.39771325,-0.733047918,-5.93399232,-2.27006797,4055.56762,3893.1422,2398.19744,3294.94552,-8.57396512,-4.50368722,-100.122414,-38.5805381,0,0,0,0,20.1905585,30.9549599,32.3526796,38.3399604,20.1905585,30.9549599,32.3526796,38.3399604,-0.00155083051,0.0145793551,0.00327576544,-0.00759133575,-0.366414589,-0.268170642,-0.773938139,-0.623430415,16.0996287,15.6395438,11.6392627,15.9562473,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.550003,2.6476998,0.469050805,-0.229950004,0.000176386586,-0.04143973,0.0467349243,-0.0112547447,0.00559000279,-0.0212501655,-0.0222376851,-0.640251598,-0.0990031486,0.151049888,0.469047028,100.550003
0.719,0,0,0,0,0,0,0,0,26.6583113,27.2187354,26.8377409,26.656095,3.34767374,4.70838386,7.21025235,8.67206001,3542.82276,3439.98132,2562.42185,3510.19741,67.5922756,129.771099,57.1644094,62.8923695,-0.0674953247,-0.0293982428,-0.0251147946,0.0465679177,100.548861,100.550008,98.6240592,98.6251758,0.626395759,-0.62948968,0.623251262,-0.630036424,0.24687313,0.247362716,0.251301953,0.247038396,-55.9036442,-63.1009353,-6.59949398,-23.6976896,-0.752435476,22.6323838,45.3235093,8.72519413,0,0,0,0,20.1898958,30.9545669,32.3497452,38.3388294,-1.25358374,-0.838913972,-5.80310066,-2.25355572,4055.53654,3893.13298,2397.58024,3294.4275,-7.6923828,-5.15281733,-97.936673,-38.3012887,0,0,0,0,20.1898958,30.9545669,32.3497452,38.3388294,20.1898958,30.9545669,32.3497452,38.3388294,-0.000987053282,0.0154652243,0.00458056842,-0.00604017286,-0.375459277,-0.277266102,-0.781397611,-0.630733217,16.1037398,15.6362787,11.6473721,15.9554428,263,263,263,263,2.77555756e-17,-0,-0,-0,0.7,0.7,0.7,0.7,100.550372,2.64750149,0.468727663,-0.230001218,0.000174381371,-0.0414396258,0.0468098817,-0.0111967776,0.0056955108,-0.0211157142,-0.0221045525,-0.651003479,-0.103369651,0.150431764,0.468723886,100.550372
