time_s,imp_IMP_MYUSM_L1,imp_IMP_MYUSM_R1,imp_IMP_MYUSM_L2,imp_IMP_MYUSM_R2,imp_IMP_FS_L1,imp_IMP_FS_R1,imp_IMP_FS_L2,imp_IMP_FS_R2,exp_AVy_L1,exp_AVy_R1,exp_AVy_L2,exp_AVy_R2,exp_Fz_L1,exp_Fz_R1,exp_Fz_L2,exp_Fz_R2,exp_CmpS_L1,exp_CmpS_R1,exp_CmpS_L2,exp_CmpS_R2,exp_Vz_Wc_L1,exp_Vz_Wc_R1,exp_Vz_Wc_L2,exp_Vz_Wc_R2,exp_Xo,exp_Vx,exp_Roll_E,exp_Pitch,exp_X_L1,exp_X_R1,exp_X_L2,exp_X_R2
0.2745,0,0,0,0,0,0,0,0,403.150682,403.172433,403.779068,403.778076,3393.51403,3454.53167,3302.56855,3457.05838,150.136431,150.797525,62.5717262,62.9790685,-0.762331052,-0.778809879,1.15152599,1.15518957,-1.95109054,39.9136913,0.0513388184,0.579037375,-1.94733747,-1.94722739,-3.87253158,-3.87244094
0.275,0,0,0,0,0,0,0,0,403.143663,403.165358,403.771488,403.770457,3393.54554,3454.55665,3303.31963,3457.95717,150.103959,150.765836,62.5735177,62.98113,-0.762500325,-0.778999506,1.15173657,1.15542546,-1.9455281,39.9135968,0.0513822201,0.577643431,-1.94178376,-1.94167363,-3.86697698,-3.86688617
0.2755,0,0,0,0,0,0,0,0,403.136626,403.158267,403.763896,403.762826,3393.58182,3454.58314,3304.03514,3458.81979,150.071542,150.734201,62.5752855,62.9831674,-0.76267162,-0.779184514,1.15195418,1.15566846,-1.93996578,39.9135024,0.0514254752,0.576257378,-1.93623024,-1.93611995,-3.86142245,-3.86133149
0.276,0,0,0,0,0,0,0,0,403.129573,403.151158,403.756291,403.755183,3393.61979,3454.60809,3304.71507,3459.64623,150.039181,150.702619,62.5770294,62.9851803,-0.762838445,-0.779358897,1.15217895,1.1559187,-1.93440359,39.9134081,0.0514685824,0.574879232,-1.93067679,-1.93056622,-3.855868,-3.85577688
0.2765,0,0,0,0,0,0,0,0,403.122503,403.144033,403.748675,403.747529,3393.65629,3454.63754,3305.35934,3460.4364,150.006875,150.671091,62.578749,62.9871685,-0.7629946,-0.779534975,1.15241058,1.15617586,-1.92884151,39.9133139,0.0515115407,0.573509007,-1.9251233,-1.92501267,-3.85031363,-3.85022234
0.277,0,0,0,0,0,0,0,0,403.115417,403.136893,403.741049,403.739865,3393.69757,3454.66847,3305.96789,3461.19023,149.974624,150.639615,62.5804441,62.9891316,-0.7631528,-0.779706413,1.15264888,1.15643979,-1.92327956,39.9132198,0.0515543489,0.572146719,-1.91956999,-1.91945921,-3.84475933,-3.84466789
0.2775,0,0,0,0,0,0,0,0,403.108317,403.129739,403.733412,403.732191,3393.74051,3454.69784,3306.54067,3461.90769,149.942429,150.608193,62.5821144,62.9910695,-0.763306505,-0.779867255,1.1528937,1.1567103,-1.91771773,39.9131257,0.0515970058,0.570792381,-1.91401676,-1.9139057,-3.83920511,-3.8391135
0.278,0,0,0,0,0,0,0,0,403.101202,403.12257,403.725767,403.724508,3393.78194,3454.73166,3307.07765,3462.58872,149.910289,150.576825,62.5837597,62.9929818,-0.763449474,-0.780029723,1.15314487,1.15698723,-1.91215602,39.9130318,0.0516395103,0.569446004,-1.90846349,-1.90835238,-3.83365096,-3.8335592
0.2785,0,0,0,0,0,0,0,0,403.094074,403.115388,403.718113,403.716817,3393.82815,3454.76692,3307.57877,3463.23329,149.878203,150.545509,62.5853797,62.9948682,-0.763594514,-0.780187533,1.15340223,1.15727041,-1.90659443,39.912938,0.0516818613,0.568107602,-1.9029104,-1.90279913,-3.82809689,-3.82800497
0.279,0,0,0,0,0,0,0,0,403.086932,403.108193,403.710451,403.709119,3393.87598,3454.80063,3308.04402,3463.84136,149.846173,150.514247,62.5869741,62.9967285,-0.763735041,-0.780334783,1.15366559,1.15755968,-1.90103296,39.9128443,0.0517240575,0.566777184,-1.89735739,-1.89724584,-3.8225429,-3.82245082
0.2795,0,0,0,0,0,0,0,0,403.079779,403.100987,403.702782,403.701414,3393.92227,3454.83871,3308.47336,3464.4129,149.814198,150.483038,62.5885426,62.9985624,-0.763864771,-0.780483593,1.1539348,1.15785486,-1.89547161,39.9127506,0.0517660977,0.56545476,-1.89180433,-1.89169274,-3.81698898,-3.81689675
0.28,0,0,0,0,0,0,0,0,403.072615,403.093769,403.695107,403.693703,3393.97334,3454.87821,3308.86677,3464.94789,149.782279,150.451882,62.5900851,63.0003696,-0.763996603,-0.780627732,1.15420969,1.15815579,-1.88991039,39.912657,0.0518079809,0.564140341,-1.88625147,-1.88613971,-3.81143514,-3.81134275
0.2805,0,0,0,0,0,0,0,0,403.06544,403.086541,403.687426,403.685987,3394.02601,3454.91614,3309.22423,3465.4463,149.750414,150.42078,62.5916013,63.00215,-0.764123907,-0.780761357,1.15449008,1.15846229,-1.88434928,39.9125636,0.0518497057,0.562833934,-1.88069868,-1.88058665,-3.80588138,-3.80578883
0.281,0,0,0,0,0,0,0,0,403.058255,403.079303,403.67974,403.678267,3394.07709,3454.9584,3309.54574,3465.90813,149.718605,150.38973,62.5930908,63.0039031,-0.764240361,-0.780896475,1.1547758,1.15877419,-1.8787883,39.9124702,0.051891271,0.561535547,-1.87514584,-1.87503377,-3.80032769,-3.80023498
0.2815,0,0,0,0,0,0,0,0,403.05106,403.072057,403.672051,403.670542,3394.13294,3455.00204,3309.83128,3466.33336,149.68685,150.358734,62.5945536,63.0056288,-0.76435895,-0.781026918,1.1550667,1.15909132,-1.87322744,39.9123768,0.0519326756,0.560245186,-1.86959319,-1.86948096,-3.79477408,-3.79468122
0.282,0,0,0,0,0,0,0,0,403.043858,403.064802,403.664357,403.662815,3394.19039,3455.04411,3310.08086,3466.72199,149.655151,150.32779,62.5959894,63.0073269,-0.764473004,-0.781146896,1.15536259,1.15941352,-1.8676667,39.9122836,0.0519739184,0.558962858,-1.86404062,-1.86392812,-3.78922054,-3.78912753
0.2825,0,0,0,0,0,0,0,0,403.036647,403.05754,403.656661,403.655085,3394.24619,3455.09044,3310.29448,3467.07402,149.623506,150.2969,62.5973978,63.008997,-0.764576159,-0.781268307,1.1556633,1.1597406,-1.86210609,39.9121904,0.052014998,0.557688567,-1.858488,-1.85837546,-3.78366709,-3.78357391
0.283,0,0,0,0,0,0,0,0,403.02943,403.050271,403.648963,403.647353,3394.30677,3455.13812,3310.47215,3467.38947,149.591917,150.266063,62.5987788,63.0106389,-0.764681489,-0.781385041,1.15596867,1.1600724,-1.85654559,39.9120973,0.0520559132,0.556422318,-1.85293558,-1.85282288,-3.77811371,-3.77802038
0.2835,0,0,0,0,0,0,0,0,403.022206,403.042995,403.641263,403.63962,3394.36891,3455.18423,3310.61388,3467.66833,149.560383,150.235279,62.600132,63.0122524,-0.764782279,-0.781491368,1.15627853,1.16040874,-1.85098522,39.9120043,0.0520966629,0.555164114,-1.84738323,-1.84727026,-3.7725604,-3.77246692
0.284,0,0,0,0,0,0,0,0,403.014977,403.035715,403.633563,403.631887,3394.42937,3455.23455,3310.7197,3467.91063,149.528904,150.204547,62.6014573,63.0138373,-0.764872129,-0.78159907,1.15659269,1.16074946,-1.84542497,39.9119114,0.0521372458,0.553913957,-1.84183083,-1.84171782,-3.76700717,-3.76691354
0.2845,0,0,0,0,0,0,0,0,403.007742,403.02843,403.625863,403.624155,3394.49461,3455.28617,3310.78962,3468.11639,149.497479,150.173869,62.6027544,63.0153933,-0.764964196,-0.7817021,1.156911,1.16109438,-1.83986485,39.9118185,0.0521776607,0.552671849,-1.83627862,-1.83616546,-3.76145402,-3.76136023
0.285,0,0,0,0,0,0,0,0,403.000504,403.021141,403.618163,403.616423,3394.56139,3455.33623,3310.82369,3468.28565,149.46611,150.143244,62.6040232,63.0169202,-0.765051725,-0.781794786,1.15723328,1.16144334,-1.83430484,39.9117257,0.0522179064,0.551437791,-1.8307265,-1.83061306,-3.75590095,-3.75580701
0.2855,0,0,0,0,0,0,0,0,402.993262,403.013848,403.610465,403.608694,3394.62645,3455.39044,3310.82192,3468.41842,149.434796,150.112671,62.6052634,63.0184178,-0.765128279,-0.781888793,1.15755936,1.16179614,-1.82874496,39.911633,0.0522579815,0.550211783,-1.82517431,-1.82506085,-3.75034795,-3.75025386
0.286,0,0,0,0,0,0,0,0,402.986018,403.006553,403.60277,403.600967,3394.69628,3455.44593,3310.78437,3468.51475,149.403536,150.082152,62.6064748,63.0198859,-0.765207096,-0.781978137,1.15788906,1.16215264,-1.8231852,39.9115403,0.0522978849,0.548993824,-1.81962233,-1.81950871,-3.74479503,-3.74470079
0.2865,0,0,0,0,0,0,0,0,402.978772,402.999257,403.595077,403.593243,3394.76763,3455.49985,3310.71108,3468.57469,149.372332,150.051685,62.6076572,63.0213241,-0.765281383,-0.782057209,1.15822222,1.16251264,-1.81762556,39.9114477,0.0523376154,0.547783912,-1.81407043,-1.81395653,-3.73924219,-3.73914779
0.287,0,0,0,0,0,0,0,0,402.971524,402.991959,403.587388,403.585523,3394.83722,3455.55786,3310.6021,3468.59828,149.341182,150.021271,62.6088105,63.0227325,-0.765344664,-0.78213755,1.15855867,1.16287599,-1.81206604,39.9113551,0.0523771716,0.546582046,-1.80851846,-1.80840454,-3.73368942,-3.73359487
0.2875,0,0,0,0,0,0,0,0,402.964276,402.984662,403.579703,403.577808,3394.91158,3455.61712,3310.45748,3468.58557,149.310088,149.99091,62.6099343,63.0241106,-0.765410259,-0.782213242,1.15889823,1.16324251,-1.80650665,39.9112626,0.0524165524,0.545388221,-1.8029667,-1.80285263,-3.72813674,-3.72804203
0.288,0,0,0,0,0,0,0,0,402.957028,402.977364,403.572023,403.570099,3394.98745,3455.67481,3310.2773,3468.53662,149.279048,149.960602,62.6110287,63.0254584,-0.765471336,-0.78227874,1.15924073,1.16361202,-1.80094737,39.9111702,0.0524557565,0.544202433,-1.79741502,-1.79730067,-3.72258412,-3.72248927
0.2885,0,0,0,0,0,0,0,0,402.949781,402.970068,403.564349,403.562395,3395.06151,3455.73653,3310.0616,3468.45151,149.248063,149.930346,62.6120933,63.0267757,-0.765521384,-0.78234546,1.159586,1.16398436,-1.79538822,39.9110778,0.0524947825,0.543024678,-1.79186328,-1.7917489,-3.71703159,-3.71693658
0.289,0,0,0,0,0,0,0,0,402.942536,402.962773,403.556681,403.554699,3395.14034,3455.79948,3309.81047,3468.33028,149.217133,149.900143,62.6131281,63.0280621,-0.7655738,-0.78240755,1.15993388,1.16435935,-1.78982919,39.9109855,0.0525336293,0.541854949,-1.78631174,-1.78619721,-3.71147913,-3.71138397
0.2895,0,0,0,0,0,0,0,0,402.935293,402.955482,403.54902,403.547009,3395.22066,3455.86086,3309.52397,3468.17303,149.186257,149.869992,62.6141327,63.0293177,-0.765621715,-0.782459529,1.16028418,1.16473683,-1.78427028,39.9108932,0.0525722956,0.54069324,-1.78076027,-1.78064548,-3.70592674,-3.70583144
0.29,0,0,0,0,0,0,0,0,402.928053,402.948192,403.541367,403.539328,3395.29914,3455.92621,3309.2022,3467.9798,149.155437,149.839895,62.6151072,63.0305421,-0.765658583,-0.782512686,1.16063674,1.16511647,-1.7787115,39.910801,0.0526107801,0.539539544,-1.77520875,-1.77509393,-3.70037444,-3.70027898
0.2905,0,0,0,0,0,0,0,0,402.920815,402.940906,403.533723,403.531656,3395.38238,3455.99275,3308.84523,3467.75072,149.124671,149.80985,62.6160512,63.0317352,-0.765697877,-0.782561237,1.16099139,1.16549839,-1.77315283,39.9107088,0.0526490816,0.538393852,-1.76965743,-1.76954246,-3.69482221,-3.6947266
0.291,0,0,0,0,0,0,0,0,402.91358,402.933623,403.526088,403.523994,3395.46708,3456.05773,3308.45316,3467.48586,149.09396,149.779857,62.6169647,63.0328968,-0.76573269,-0.782599749,1.16134796,1.16588228,-1.76759429,39.9106167,0.0526871987,0.537256155,-1.76410618,-1.76399095,-3.68927006,-3.6891743
0.2915,0,0,0,0,0,0,0,0,402.90635,402.926344,403.518463,403.516341,3395.54991,3456.12662,3308.02608,3467.18532,149.063303,149.749917,62.6178474,63.0340267,-0.765756444,-0.782639417,1.16170628,1.16626797,-1.76203586,39.9105246,0.0527251302,0.536126443,-1.75855488,-1.75843962,-3.68371798,-3.68362207
0.292,0,0,0,0,0,0,0,0,402.899122,402.919068,403.510848,403.5087,3395.6375,3456.19668,3307.56409,3466.84918,149.032702,149.720029,62.6186994,63.0351249,-0.765782685,-0.782674503,1.16206617,1.16665528,-1.75647756,39.9104326,0.0527628749,0.535004706,-1.75300378,-1.75288837,-3.67816598,-3.67806993
0.2925,0,0,0,0,0,0,0,0,402.8919,402.911797,403.503245,403.50107,3395.72653,3456.26517,3307.0673,3466.47757,149.002155,149.690194,62.6195203,63.036191,-0.765804471,-0.782699629,1.16242747,1.16704405,-1.75091938,39.9103406,0.0528004314,0.533890931,-1.74745275,-1.74733708,-3.67261405,-3.67251785
0.293,0,0,0,0,0,0,0,0,402.884682,402.904531,403.495653,403.493453,3395.81366,3456.33752,3306.53582,3466.07057,148.971662,149.660411,62.6203101,63.0372251,-0.765815193,-0.78272589,1.16279001,1.1674341,-1.74536132,39.9102487,0.0528377984,0.532785106,-1.74190167,-1.74178598,-3.6670622,-3.66696586
0.2935,0,0,0,0,0,0,0,0,402.877469,402.897271,403.488075,403.485848,3395.90554,3456.41102,3305.96976,3465.62831,148.941224,149.630681,62.6210686,63.0382269,-0.765828467,-0.782747604,1.16315361,1.16782527,-1.73980338,39.9101568,0.0528749746,0.531687219,-1.73635079,-1.73623494,-3.66151043,-3.66141394
0.294,0,0,0,0,0,0,0,0,402.870261,402.890015,403.480509,403.478258,3395.99885,3456.48294,3305.36922,3465.15091,148.910841,149.601003,62.6217957,63.0391962,-0.765837317,-0.782759441,1.16351798,1.16821738,-1.73424556,39.910065,0.0529119589,0.530597255,-1.73079998,-1.73068388,-3.65595874,-3.65586209
0.2945,0,0,0,0,0,0,0,0,402.86306,402.882766,403.472958,403.470681,3396.09021,3456.55867,3304.73438,3464.63848,148.880513,149.571377,62.6224914,63.040133,-0.765835103,-0.782772397,1.16388322,1.16861027,-1.72868786,39.9099732,0.0529487498,0.529515199,-1.72524911,-1.72513299,-3.65040712,-3.65031033
0.295,0,0,0,0,0,0,0,0,402.855864,402.875524,403.465421,403.46312,3396.18633,3456.63552,3304.06533,3464.09115,148.850239,149.541804,62.6231553,63.041037,-0.76583551,-0.782780844,1.16424902,1.16900377,-1.72313027,39.9098815,0.0529853461,0.528441036,-1.71969845,-1.71958217,-3.64485557,-3.64475863
0.2955,0,0,0,0,0,0,0,0,402.848676,402.868288,403.4579,403.455574,3396.28385,3456.71079,3303.36222,3463.50906,148.820019,149.512282,62.6237876,63.0419083,-0.765831529,-0.782779504,1.16461523,1.16939771,-1.71757281,39.9097898,0.0530217465,0.527374749,-1.71414786,-1.71403133,-3.6393041,-3.63920702
0.296,0,0,0,0,0,0,0,0,402.841495,402.861059,403.450395,403.448045,3396.37939,3456.78983,3302.62518,3462.89235,148.789854,149.482813,62.6243879,63.0427466,-0.765816489,-0.782779271,1.16498166,1.16979193,-1.71201547,39.9096982,0.0530579498,0.52631632,-1.70859721,-1.70848066,-3.63375271,-3.63365548
0.2965,0,0,0,0,0,0,0,0,402.834321,402.853839,403.442906,403.440533,3396.47968,3456.86995,3301.85435,3462.24115,148.759744,149.453396,62.6249564,63.0435518,-0.765804143,-0.782774572,1.16534816,1.17018625,-1.70645825,39.9096066,0.0530939546,0.525265733,-1.70304676,-1.70293006,-3.62820139,-3.62810401
0.297,0,0,0,0,0,0,0,0,402.827156,402.846627,403.435435,403.433039,3396.58136,3456.9485,3301.04989,3461.55561,148.729687,149.424031,62.6254927,63.0443238,-0.765787448,-0.782760186,1.16571456,1.1705805,-1.70090114,39.909515,0.0531297597,0.524222968,-1.69749639,-1.69737943,-3.62265014,-3.62255262
0.2975,0,0,0,0,0,0,0,0,402.82,402.839423,403.427982,403.425563,3396.68103,3457.03076,3300.21195,3460.83589,148.699686,149.394719,62.6259969,63.0450625,-0.765759707,-0.782746895,1.16608069,1.17097453,-1.69534415,39.9094235,0.0531653638,0.523188006,-1.69194596,-1.69182898,-3.61709897,-3.61700131
0.298,0,0,0,0,0,0,0,0,402.812853,402.832229,403.420547,403.418106,3396.78544,3457.11408,3299.34068,3460.08213,148.669739,149.365458,62.6264689,63.0457678,-0.765734736,-0.782729187,1.16644639,1.17136817,-1.68978729,39.909332,0.0532007656,0.522160825,-1.68639573,-1.6862786,-3.61154788,-3.61145007
0.2985,0,0,0,0,0,0,0,0,402.805715,402.825045,403.413132,403.410669,3396.89122,3457.19584,3298.43625,3459.2945,148.639846,149.336249,62.6269085,63.0464395,-0.765705463,-0.782701896,1.1668115,1.17176125,-1.68423053,39.9092405,0.0532359639,0.521141406,-1.68084557,-1.68072819,-3.60599686,-3.60589891
0.299,0,0,0,0,0,0,0,0,402.798588,402.817871,403.405737,403.403252,3396.99496,3457.28124,3297.49882,3458.47316,148.610007,149.307093,62.6273158,63.0470777,-0.765665159,-0.782675693,1.16717585,1.17215362,-1.6786739,39.9091491,0.0532709573,0.520129725,-1.67529535,-1.67517795,-3.60044592,-3.60034782
0.2995,0,0,0,0,0,0,0,0,402.791471,402.810708,403.398363,403.395856,3397.10344,3457.36768,3296.52857,3457.61829,148.580223,149.277988,62.6276905,63.0476821,-0.765627707,-0.782645124,1.16753929,1.17254509,-1.67311738,39.9090578,0.0533057446,0.519125761,-1.66974533,-1.66962779,-3.59489505,-3.5947968
0.3,0,0,0,0,0,0,0,0,402.784366,402.803556,403.39101,403.388482,3397.21326,3457.45515,3295.52566,3456.73005,148.550493,149.248935,62.6280328,63.0482528,-0.765586002,-0.782610273,1.16790164,1.17293552,-1.66756098,39.9089664,0.0533403245,0.51812949,-1.66419538,-1.66407769,-3.58934425,-3.58924586
